model_size,checkpoint_step,n_words_correlated,layer_num,method,id
1.4b,0,1,16,mle,17.72195260110811
1.4b,0,1,16,pca,30.0
1.4b,0,1,16,pr,66.6655866007239
1.4b,0,1,16,2nn,17.871307123486474
1.4b,0,1,17,mle,17.67089300064475
1.4b,0,1,17,pca,33.0
1.4b,0,1,17,pr,68.13066677276795
1.4b,0,1,17,2nn,17.51702734227274
1.4b,0,1,18,mle,17.620732865098265
1.4b,0,1,18,pca,33.0
1.4b,0,1,18,pr,69.11277156273154
1.4b,0,1,18,2nn,17.228957665451095
1.4b,0,1,19,mle,17.61414507208363
1.4b,0,1,19,pca,34.0
1.4b,0,1,19,pr,69.97863771795193
1.4b,0,1,19,2nn,16.916680691370658
1.4b,0,1,20,mle,17.56082510494708
1.4b,0,1,20,pca,36.0
1.4b,0,1,20,pr,71.67915240851414
1.4b,0,1,20,2nn,16.588687658103694
1.4b,0,1,21,mle,17.57299982364274
1.4b,0,1,21,pca,35.0
1.4b,0,1,21,pr,71.95617516791923
1.4b,0,1,21,2nn,16.343129565923547
1.4b,0,1,22,mle,17.518796224539315
1.4b,0,1,22,pca,36.0
1.4b,0,1,22,pr,73.06625540493722
1.4b,0,1,22,2nn,16.054064909441156
1.4b,0,1,23,mle,17.55194803766503
1.4b,0,1,23,pca,36.0
1.4b,0,1,23,pr,73.64598897401473
1.4b,0,1,23,2nn,15.868719595545455
1.4b,0,2,0,mle,17.1717869602471
1.4b,0,2,0,pca,10.0
1.4b,0,2,0,pr,41.64782505584504
1.4b,0,2,0,2nn,26.07454515979463
1.4b,0,2,1,mle,19.068429777631213
1.4b,0,2,1,pca,11.0
1.4b,0,2,1,pr,41.92954532618654
1.4b,0,2,1,2nn,29.849639436518153
1.4b,0,2,2,mle,18.957156436461293
1.4b,0,2,2,pca,16.0
1.4b,0,2,2,pr,44.61673505596135
1.4b,0,2,2,2nn,28.20854627999724
1.4b,0,2,3,mle,18.581689830916158
1.4b,0,2,3,pca,15.0
1.4b,0,2,3,pr,45.056329060385366
1.4b,0,2,3,2nn,25.71917820203461
1.4b,0,2,4,mle,18.184745996081407
1.4b,0,2,4,pca,14.0
1.4b,0,2,4,pr,46.48256360603159
1.4b,0,2,4,2nn,23.839264079572313
1.4b,0,2,5,mle,17.93907828600473
1.4b,0,2,5,pca,18.0
1.4b,0,2,5,pr,48.903830684263326
1.4b,0,2,5,2nn,22.31938012248004
1.4b,0,2,6,mle,17.719762624359127
1.4b,0,2,6,pca,19.0
1.4b,0,2,6,pr,50.95019861865925
1.4b,0,2,6,2nn,21.24930312665854
1.4b,0,2,7,mle,17.538849733253873
1.4b,0,2,7,pca,21.0
1.4b,0,2,7,pr,53.07027890872501
1.4b,0,2,7,2nn,20.063584622350948
1.4b,0,2,8,mle,17.427866332524722
1.4b,0,2,8,pca,24.0
1.4b,0,2,8,pr,54.92374665043364
1.4b,0,2,8,2nn,19.235794959499398
1.4b,0,2,9,mle,17.337582492127417
1.4b,0,2,9,pca,24.0
1.4b,0,2,9,pr,56.01136087368892
1.4b,0,2,9,2nn,18.480223885431453
1.4b,0,2,10,mle,17.197624739066466
1.4b,0,2,10,pca,26.0
1.4b,0,2,10,pr,57.835421363765825
1.4b,0,2,10,2nn,17.886756772595337
1.4b,0,2,11,mle,17.14277522988495
1.4b,0,2,11,pca,27.0
1.4b,0,2,11,pr,58.83838022863448
1.4b,0,2,11,2nn,17.297045377204515
1.4b,0,2,12,mle,17.059028173855868
1.4b,0,2,12,pca,27.0
1.4b,0,2,12,pr,60.02850332878284
1.4b,0,2,12,2nn,16.752360907986937
1.4b,0,2,13,mle,17.04064482338286
1.4b,0,2,13,pca,28.0
1.4b,0,2,13,pr,61.2112866377595
1.4b,0,2,13,2nn,16.294999032391605
1.4b,0,2,14,mle,16.996430176282697
1.4b,0,2,14,pca,28.0
1.4b,0,2,14,pr,62.15991802929515
1.4b,0,2,14,2nn,15.825312756394707
1.4b,0,2,15,mle,16.936808245095886
1.4b,0,2,15,pca,30.0
1.4b,0,2,15,pr,63.592731914917024
1.4b,0,2,15,2nn,15.453584286684391
1.4b,0,2,16,mle,16.88104201732014
1.4b,0,2,16,pca,31.0
1.4b,0,2,16,pr,64.81352483429286
1.4b,0,2,16,2nn,15.180560793848457
1.4b,0,2,17,mle,16.857987517672587
1.4b,0,2,17,pca,31.0
1.4b,0,2,17,pr,66.24795625313439
1.4b,0,2,17,2nn,14.928451042014622
1.4b,0,2,18,mle,16.85713196954247
1.4b,0,2,18,pca,32.0
1.4b,0,2,18,pr,67.22964066596577
1.4b,0,2,18,2nn,14.71226878387199
1.4b,0,2,19,mle,16.852739527415206
1.4b,0,2,19,pca,32.0
1.4b,0,2,19,pr,68.07755897232047
1.4b,0,2,19,2nn,14.434959513061486
1.4b,0,2,20,mle,16.816984289281596
1.4b,0,2,20,pca,33.0
1.4b,0,2,20,pr,69.72583535432666
1.4b,0,2,20,2nn,14.210322546619116
1.4b,0,2,21,mle,16.80384225784574
1.4b,0,2,21,pca,33.0
1.4b,0,2,21,pr,70.04552824347275
1.4b,0,2,21,2nn,14.010598302279938
1.4b,0,2,22,mle,16.774151845252113
1.4b,0,2,22,pca,35.0
1.4b,0,2,22,pr,71.15918467224029
1.4b,0,2,22,2nn,13.744364584553026
1.4b,0,2,23,mle,16.783671951108303
1.4b,0,2,23,pca,34.0
1.4b,0,2,23,pr,71.75557352494438
1.4b,0,2,23,2nn,13.56737903657347
1.4b,0,3,0,mle,14.209641494364623
1.4b,0,3,0,pca,13.0
1.4b,0,3,0,pr,43.6372056010218
1.4b,0,3,0,2nn,18.820067998608064
1.4b,0,3,1,mle,16.09519068720268
1.4b,0,3,1,pca,13.0
1.4b,0,3,1,pr,43.90799548545743
1.4b,0,3,1,2nn,22.816984041587155
1.4b,0,3,2,mle,16.56678161234869
1.4b,0,3,2,pca,18.0
1.4b,0,3,2,pr,46.70949506156302
1.4b,0,3,2,2nn,22.204202800589904
1.4b,0,3,3,mle,16.548806966603028
1.4b,0,3,3,pca,17.0
1.4b,0,3,3,pr,47.18285795320553
1.4b,0,3,3,2nn,20.66510074396308
1.4b,0,3,4,mle,16.483586905271718
1.4b,0,3,4,pca,17.0
1.4b,0,3,4,pr,48.61810426759523
1.4b,0,3,4,2nn,19.442742437706404
1.4b,0,3,5,mle,16.36696639732322
1.4b,0,3,5,pca,20.0
1.4b,0,3,5,pr,51.13820730606121
1.4b,0,3,5,2nn,18.34502767385478
1.4b,0,3,6,mle,16.294681674931628
1.4b,0,3,6,pca,24.0
1.4b,0,3,6,pr,53.32482747689811
1.4b,0,3,6,2nn,17.32482067185625
1.4b,0,3,7,mle,16.229636239053008
1.4b,0,3,7,pca,26.0
1.4b,0,3,7,pr,55.52053066993348
1.4b,0,3,7,2nn,16.517770154402957
1.4b,0,3,8,mle,16.17984822125149
1.4b,0,3,8,pca,28.0
1.4b,0,3,8,pr,57.45886746864261
1.4b,0,3,8,2nn,15.85218952188293
1.4b,0,3,9,mle,16.130000845576763
1.4b,0,3,9,pca,28.0
1.4b,0,3,9,pr,58.54970396432715
1.4b,0,3,9,2nn,15.255953318778586
1.4b,0,3,10,mle,16.097542397940167
1.4b,0,3,10,pca,30.0
1.4b,0,3,10,pr,60.44723822649558
1.4b,0,3,10,2nn,14.667528712483469
1.4b,0,3,11,mle,16.07115669462373
1.4b,0,3,11,pca,30.0
1.4b,0,3,11,pr,61.4908804693915
1.4b,0,3,11,2nn,14.19255872169517
1.4b,0,3,12,mle,16.02197516506092
1.4b,0,3,12,pca,30.0
1.4b,0,3,12,pr,62.69700516574653
1.4b,0,3,12,2nn,13.78372390887744
1.4b,0,3,13,mle,15.989681289230436
1.4b,0,3,13,pca,32.0
1.4b,0,3,13,pr,63.899461402455465
1.4b,0,3,13,2nn,13.440225722502595
1.4b,0,3,14,mle,15.980753355216736
1.4b,0,3,14,pca,32.0
1.4b,0,3,14,pr,64.80677200668705
1.4b,0,3,14,2nn,13.115610285632554
1.4b,0,3,15,mle,15.934059371149155
1.4b,0,3,15,pca,32.0
1.4b,0,3,15,pr,66.26327377734414
1.4b,0,3,15,2nn,12.79869560386872
1.4b,0,3,16,mle,15.943019513971402
1.4b,0,3,16,pca,33.0
1.4b,0,3,16,pr,67.50734658920095
1.4b,0,3,16,2nn,12.538238625590266
1.4b,0,3,17,mle,15.95964790748088
1.4b,0,3,17,pca,36.0
1.4b,0,3,17,pr,68.94856862855484
1.4b,0,3,17,2nn,12.295582105296754
1.4b,0,3,18,mle,15.971282878755936
1.4b,0,3,18,pca,36.0
1.4b,0,3,18,pr,69.93646657655903
1.4b,0,3,18,2nn,12.085712364139763
1.4b,0,3,19,mle,15.966068257067388
1.4b,0,3,19,pca,36.0
1.4b,0,3,19,pr,70.77689941423237
1.4b,0,3,19,2nn,11.89974336860502
1.4b,0,3,20,mle,15.922552148299816
1.4b,0,3,20,pca,38.0
1.4b,0,3,20,pr,72.47295835332751
1.4b,0,3,20,2nn,11.721909875662721
1.4b,0,3,21,mle,15.944200952878726
1.4b,0,3,21,pca,38.0
1.4b,0,3,21,pr,72.78614218708061
1.4b,0,3,21,2nn,11.545609417682053
1.4b,0,3,22,mle,15.943117679924363
1.4b,0,3,22,pca,39.0
1.4b,0,3,22,pr,73.89390247619455
1.4b,0,3,22,2nn,11.346522337524696
1.4b,0,3,23,mle,15.996876953232912
1.4b,0,3,23,pca,39.0
1.4b,0,3,23,pr,74.34369008827821
1.4b,0,3,23,2nn,11.197825230925739
1.4b,0,4,0,mle,12.657351291707334
1.4b,0,4,0,pca,15.0
1.4b,0,4,0,pr,43.93778112520342
1.4b,0,4,0,2nn,13.037029008404044
1.4b,0,4,1,mle,14.221773155649554
1.4b,0,4,1,pca,16.0
1.4b,0,4,1,pr,44.295965043549515
1.4b,0,4,1,2nn,17.555078559346825
1.4b,0,4,2,mle,14.700732819440036
1.4b,0,4,2,pca,20.0
1.4b,0,4,2,pr,47.0622124322188
1.4b,0,4,2,2nn,18.351891243025566
1.4b,0,4,3,mle,14.917186690028728
1.4b,0,4,3,pca,18.0
1.4b,0,4,3,pr,47.5919694484957
1.4b,0,4,3,2nn,17.492251478824976
1.4b,0,4,4,mle,15.005780773952088
1.4b,0,4,4,pca,21.0
1.4b,0,4,4,pr,49.0715119873918
1.4b,0,4,4,2nn,16.425928143784446
1.4b,0,4,5,mle,14.999494929762912
1.4b,0,4,5,pca,24.0
1.4b,0,4,5,pr,51.611057185791026
1.4b,0,4,5,2nn,15.448626114292464
1.4b,0,4,6,mle,14.986314519686397
1.4b,0,4,6,pca,26.0
1.4b,0,4,6,pr,53.75398463518
1.4b,0,4,6,2nn,14.691953945261135
1.4b,0,4,7,mle,14.975903957358934
1.4b,0,4,7,pca,29.0
1.4b,0,4,7,pr,55.904587631030765
1.4b,0,4,7,2nn,13.940397997129372
1.4b,0,4,8,mle,14.999657608158868
1.4b,0,4,8,pca,31.0
1.4b,0,4,8,pr,57.807016718823455
1.4b,0,4,8,2nn,13.350736990135982
1.4b,0,4,9,mle,15.037166120979967
1.4b,0,4,9,pca,31.0
1.4b,0,4,9,pr,59.02155845367104
1.4b,0,4,9,2nn,12.8318757290579
1.4b,0,4,10,mle,15.059900652427348
1.4b,0,4,10,pca,32.0
1.4b,0,4,10,pr,60.931053209753514
1.4b,0,4,10,2nn,12.385729743457444
1.4b,0,4,11,mle,15.082090586250118
1.4b,0,4,11,pca,32.0
1.4b,0,4,11,pr,61.951229683349595
1.4b,0,4,11,2nn,12.0264108271746
1.4b,0,4,12,mle,15.096863777795699
1.4b,0,4,12,pca,33.0
1.4b,0,4,12,pr,63.18062709722936
1.4b,0,4,12,2nn,11.683698752481103
1.4b,0,4,13,mle,15.123546264096989
1.4b,0,4,13,pca,34.0
1.4b,0,4,13,pr,64.37606766238191
1.4b,0,4,13,2nn,11.384938404692958
1.4b,0,4,14,mle,15.160169004363066
1.4b,0,4,14,pca,33.0
1.4b,0,4,14,pr,65.34212633070422
1.4b,0,4,14,2nn,11.109020132389624
1.4b,0,4,15,mle,15.146397866400255
1.4b,0,4,15,pca,35.0
1.4b,0,4,15,pr,66.81026356092049
1.4b,0,4,15,2nn,10.878503359907167
1.4b,0,4,16,mle,15.158038402313084
1.4b,0,4,16,pca,37.0
1.4b,0,4,16,pr,68.04013183653608
1.4b,0,4,16,2nn,10.669144048914319
1.4b,0,4,17,mle,15.17330461482825
1.4b,0,4,17,pca,39.0
1.4b,0,4,17,pr,69.51455176138445
1.4b,0,4,17,2nn,10.481274280859807
1.4b,0,4,18,mle,15.220597959641763
1.4b,0,4,18,pca,39.0
1.4b,0,4,18,pr,70.48821993796273
1.4b,0,4,18,2nn,10.288614951606723
1.4b,0,4,19,mle,15.26246425288498
1.4b,0,4,19,pca,39.0
1.4b,0,4,19,pr,71.32859894919788
1.4b,0,4,19,2nn,10.087388708505179
1.4b,0,4,20,mle,15.244442816065247
1.4b,0,4,20,pca,41.0
1.4b,0,4,20,pr,73.00772186308932
1.4b,0,4,20,2nn,9.947932898398877
1.4b,0,4,21,mle,15.294218246406242
1.4b,0,4,21,pca,41.0
1.4b,0,4,21,pr,73.31194190398648
1.4b,0,4,21,2nn,9.817347919006401
1.4b,0,4,22,mle,15.282052744421499
1.4b,0,4,22,pca,42.0
1.4b,0,4,22,pr,74.45302453889863
1.4b,0,4,22,2nn,9.65203006499974
1.4b,0,4,23,mle,15.33015642617825
1.4b,0,4,23,pca,43.0
1.4b,0,4,23,pr,74.84155879267095
1.4b,0,4,23,2nn,9.561639266687669
1.4b,2,1,0,mle,21.759255957287447
1.4b,2,1,0,pca,14.0
1.4b,2,1,0,pr,43.82503246940926
1.4b,2,1,0,2nn,36.412618153617835
1.4b,2,1,1,mle,23.033365704830068
1.4b,2,1,1,pca,15.0
1.4b,2,1,1,pr,44.208354323752644
1.4b,2,1,1,2nn,37.355311248006416
1.4b,2,1,2,mle,22.084910922504502
1.4b,2,1,2,pca,19.0
1.4b,2,1,2,pr,47.04269617274491
1.4b,2,1,2,2nn,32.51893912920842
1.4b,2,1,3,mle,21.041844680605276
1.4b,2,1,3,pca,19.0
1.4b,2,1,3,pr,47.635362330168824
1.4b,2,1,3,2nn,29.04144437474295
1.4b,2,1,4,mle,20.458798207649792
1.4b,2,1,4,pca,20.0
1.4b,2,1,4,pr,49.07053724556593
1.4b,2,1,4,2nn,26.78441075617078
1.4b,2,1,5,mle,19.93431225030215
1.4b,2,1,5,pca,23.0
1.4b,2,1,5,pr,51.6366723148816
1.4b,2,1,5,2nn,24.664472499711035
1.4b,2,1,6,mle,19.55583741571422
1.4b,2,1,6,pca,25.0
1.4b,2,1,6,pr,53.77140847579939
1.4b,2,1,6,2nn,23.186735996327783
1.4b,2,1,7,mle,19.243288367946544
1.4b,2,1,7,pca,28.0
1.4b,2,1,7,pr,55.942658212931704
1.4b,2,1,7,2nn,22.01520307645957
1.4b,2,1,8,mle,19.0162072782346
1.4b,2,1,8,pca,29.0
1.4b,2,1,8,pr,57.87883610142307
1.4b,2,1,8,2nn,20.93193497869674
1.4b,2,1,9,mle,18.846895123368753
1.4b,2,1,9,pca,30.0
1.4b,2,1,9,pr,59.110729349741966
1.4b,2,1,9,2nn,19.981482162757825
1.4b,2,1,10,mle,18.667012180240558
1.4b,2,1,10,pca,31.0
1.4b,2,1,10,pr,60.9621286340856
1.4b,2,1,10,2nn,19.152011269352844
1.4b,2,1,11,mle,18.435608823288735
1.4b,2,1,11,pca,30.0
1.4b,2,1,11,pr,62.037728176344544
1.4b,2,1,11,2nn,18.470185428836782
1.4b,2,1,12,mle,18.35063820946818
1.4b,2,1,12,pca,31.0
1.4b,2,1,12,pr,63.29567597624535
1.4b,2,1,12,2nn,17.87545050121506
1.4b,2,1,13,mle,18.23578768197935
1.4b,2,1,13,pca,33.0
1.4b,2,1,13,pr,64.49833759746718
1.4b,2,1,13,2nn,17.477117850522493
1.4b,2,1,14,mle,18.146398018077445
1.4b,2,1,14,pca,33.0
1.4b,2,1,14,pr,65.42911622612296
1.4b,2,1,14,2nn,17.03402227606451
1.4b,2,1,15,mle,18.051455833308427
1.4b,2,1,15,pca,34.0
1.4b,2,1,15,pr,66.87423353319032
1.4b,2,1,15,2nn,16.52938155481387
1.4b,2,1,16,mle,18.01726235364641
1.4b,2,1,16,pca,34.0
1.4b,2,1,16,pr,68.1096412077832
1.4b,2,1,16,2nn,16.12527462095064
1.4b,2,1,17,mle,17.96517580093272
1.4b,2,1,17,pca,36.0
1.4b,2,1,17,pr,69.54222885815638
1.4b,2,1,17,2nn,15.804906930349178
1.4b,2,1,18,mle,17.95319368334488
1.4b,2,1,18,pca,37.0
1.4b,2,1,18,pr,70.52746342030477
1.4b,2,1,18,2nn,15.481389019948942
1.4b,2,1,19,mle,17.91015203049593
1.4b,2,1,19,pca,38.0
1.4b,2,1,19,pr,71.43708325919448
1.4b,2,1,19,2nn,15.200265570613865
1.4b,2,1,20,mle,17.853808031666013
1.4b,2,1,20,pca,38.0
1.4b,2,1,20,pr,73.15816346056766
1.4b,2,1,20,2nn,14.928482497970707
1.4b,2,1,21,mle,17.849961494323374
1.4b,2,1,21,pca,38.0
1.4b,2,1,21,pr,73.45568498491204
1.4b,2,1,21,2nn,14.68587211435429
1.4b,2,1,22,mle,17.78447612435509
1.4b,2,1,22,pca,39.0
1.4b,2,1,22,pr,74.56414893936838
1.4b,2,1,22,2nn,14.40687956467406
1.4b,2,1,23,mle,17.833907373801907
1.4b,2,1,23,pca,39.0
1.4b,2,1,23,pr,74.90304509694485
1.4b,2,1,23,2nn,14.205544961662572
1.4b,2,2,0,mle,17.29541157489723
1.4b,2,2,0,pca,13.0
1.4b,2,2,0,pr,43.16544997851871
1.4b,2,2,0,2nn,26.116438354881822
1.4b,2,2,1,mle,19.23074333446755
1.4b,2,2,1,pca,13.0
1.4b,2,2,1,pr,43.52429808203926
1.4b,2,2,1,2nn,29.00422880957566
1.4b,2,2,2,mle,19.215175725944388
1.4b,2,2,2,pca,19.0
1.4b,2,2,2,pr,46.32235314751186
1.4b,2,2,2,2nn,27.383011380236912
1.4b,2,2,3,mle,18.94850266271756
1.4b,2,2,3,pca,17.0
1.4b,2,2,3,pr,46.9161920506885
1.4b,2,2,3,2nn,25.332759213889656
1.4b,2,2,4,mle,18.702683110796603
1.4b,2,2,4,pca,19.0
1.4b,2,2,4,pr,48.407045210633875
1.4b,2,2,4,2nn,23.699583495394727
1.4b,2,2,5,mle,18.405690281654643
1.4b,2,2,5,pca,22.0
1.4b,2,2,5,pr,50.95816164671309
1.4b,2,2,5,2nn,22.111436640684712
1.4b,2,2,6,mle,18.14138832259287
1.4b,2,2,6,pca,24.0
1.4b,2,2,6,pr,53.14196520458361
1.4b,2,2,6,2nn,20.9793970396908
1.4b,2,2,7,mle,18.028360862002497
1.4b,2,2,7,pca,27.0
1.4b,2,2,7,pr,55.24362797705583
1.4b,2,2,7,2nn,20.000266241673014
1.4b,2,2,8,mle,17.891618727621054
1.4b,2,2,8,pca,28.0
1.4b,2,2,8,pr,57.11619060452119
1.4b,2,2,8,2nn,19.252897209102485
1.4b,2,2,9,mle,17.812896417611693
1.4b,2,2,9,pca,29.0
1.4b,2,2,9,pr,58.33908869785674
1.4b,2,2,9,2nn,18.433273685091653
1.4b,2,2,10,mle,17.689614677710477
1.4b,2,2,10,pca,29.0
1.4b,2,2,10,pr,60.18873683556393
1.4b,2,2,10,2nn,17.730317769392617
1.4b,2,2,11,mle,17.63212877492556
1.4b,2,2,11,pca,30.0
1.4b,2,2,11,pr,61.24498121445755
1.4b,2,2,11,2nn,17.090842320896467
1.4b,2,2,12,mle,17.525399826720378
1.4b,2,2,12,pca,30.0
1.4b,2,2,12,pr,62.49229750477528
1.4b,2,2,12,2nn,16.57819757033314
1.4b,2,2,13,mle,17.471733986043873
1.4b,2,2,13,pca,33.0
1.4b,2,2,13,pr,63.693114650634215
1.4b,2,2,13,2nn,16.112674220014696
1.4b,2,2,14,mle,17.463532218898376
1.4b,2,2,14,pca,33.0
1.4b,2,2,14,pr,64.71188238409928
1.4b,2,2,14,2nn,15.747278570098564
1.4b,2,2,15,mle,17.3369057957627
1.4b,2,2,15,pca,34.0
1.4b,2,2,15,pr,66.17239793111952
1.4b,2,2,15,2nn,15.350515641290118
1.4b,2,2,16,mle,17.313714602312537
1.4b,2,2,16,pca,35.0
1.4b,2,2,16,pr,67.44326958465119
1.4b,2,2,16,2nn,15.044507052885868
1.4b,2,2,17,mle,17.31969846500407
1.4b,2,2,17,pca,38.0
1.4b,2,2,17,pr,68.96033339217527
1.4b,2,2,17,2nn,14.757747660977063
1.4b,2,2,18,mle,17.312079913786178
1.4b,2,2,18,pca,37.0
1.4b,2,2,18,pr,69.94712651726537
1.4b,2,2,18,2nn,14.518902848439508
1.4b,2,2,19,mle,17.290934361777257
1.4b,2,2,19,pca,37.0
1.4b,2,2,19,pr,70.79621229367571
1.4b,2,2,19,2nn,14.264763910666632
1.4b,2,2,20,mle,17.25453268454475
1.4b,2,2,20,pca,38.0
1.4b,2,2,20,pr,72.49078727843367
1.4b,2,2,20,2nn,14.029327670256896
1.4b,2,2,21,mle,17.26838141057674
1.4b,2,2,21,pca,39.0
1.4b,2,2,21,pr,72.81681199365819
1.4b,2,2,21,2nn,13.824243770304335
1.4b,2,2,22,mle,17.19004370926116
1.4b,2,2,22,pca,40.0
1.4b,2,2,22,pr,73.96168759308654
1.4b,2,2,22,2nn,13.576612465310657
1.4b,2,2,23,mle,17.27916671890741
1.4b,2,2,23,pca,40.0
1.4b,2,2,23,pr,74.50552573966286
1.4b,2,2,23,2nn,13.404386100715676
1.4b,2,3,0,mle,14.122237259040226
1.4b,2,3,0,pca,12.0
1.4b,2,3,0,pr,43.75624981143107
1.4b,2,3,0,2nn,19.014887318836227
1.4b,2,3,1,mle,15.952294833357358
1.4b,2,3,1,pca,13.0
1.4b,2,3,1,pr,44.022879207622175
1.4b,2,3,1,2nn,23.710784442914257
1.4b,2,3,2,mle,16.425999342102823
1.4b,2,3,2,pca,19.0
1.4b,2,3,2,pr,46.75812450590122
1.4b,2,3,2,2nn,23.25790333391711
1.4b,2,3,3,mle,16.527315315523843
1.4b,2,3,3,pca,18.0
1.4b,2,3,3,pr,47.246384635482165
1.4b,2,3,3,2nn,21.363410407285
1.4b,2,3,4,mle,16.499019132903047
1.4b,2,3,4,pca,18.0
1.4b,2,3,4,pr,48.69571872413362
1.4b,2,3,4,2nn,19.92560248813285
1.4b,2,3,5,mle,16.440979174977674
1.4b,2,3,5,pca,20.0
1.4b,2,3,5,pr,51.20432480568734
1.4b,2,3,5,2nn,18.570713038130503
1.4b,2,3,6,mle,16.37947800493588
1.4b,2,3,6,pca,22.0
1.4b,2,3,6,pr,53.36021003604485
1.4b,2,3,6,2nn,17.500865207455817
1.4b,2,3,7,mle,16.32705360350431
1.4b,2,3,7,pca,25.0
1.4b,2,3,7,pr,55.55738728757932
1.4b,2,3,7,2nn,16.641955560711835
1.4b,2,3,8,mle,16.286428944165642
1.4b,2,3,8,pca,27.0
1.4b,2,3,8,pr,57.45677579804168
1.4b,2,3,8,2nn,15.931264069084774
1.4b,2,3,9,mle,16.237032853602514
1.4b,2,3,9,pca,28.0
1.4b,2,3,9,pr,58.549732423836616
1.4b,2,3,9,2nn,15.261346430626736
1.4b,2,3,10,mle,16.16376008640752
1.4b,2,3,10,pca,28.0
1.4b,2,3,10,pr,60.452181507007076
1.4b,2,3,10,2nn,14.748069258072931
1.4b,2,3,11,mle,16.141485798001934
1.4b,2,3,11,pca,29.0
1.4b,2,3,11,pr,61.48228941212297
1.4b,2,3,11,2nn,14.285798771577802
1.4b,2,3,12,mle,16.13175744636847
1.4b,2,3,12,pca,29.0
1.4b,2,3,12,pr,62.712605782356384
1.4b,2,3,12,2nn,13.859756595963065
1.4b,2,3,13,mle,16.115524654539726
1.4b,2,3,13,pca,30.0
1.4b,2,3,13,pr,63.88601502563121
1.4b,2,3,13,2nn,13.481169625072315
1.4b,2,3,14,mle,16.087482684065836
1.4b,2,3,14,pca,30.0
1.4b,2,3,14,pr,64.84357903228818
1.4b,2,3,14,2nn,13.144802774999887
1.4b,2,3,15,mle,16.036689267825732
1.4b,2,3,15,pca,33.0
1.4b,2,3,15,pr,66.31725189516926
1.4b,2,3,15,2nn,12.816126922112602
1.4b,2,3,16,mle,16.055409193582513
1.4b,2,3,16,pca,33.0
1.4b,2,3,16,pr,67.55023920774222
1.4b,2,3,16,2nn,12.535892756923484
1.4b,2,3,17,mle,16.08495089632536
1.4b,2,3,17,pca,35.0
1.4b,2,3,17,pr,69.03237696083406
1.4b,2,3,17,2nn,12.294878618958586
1.4b,2,3,18,mle,16.119325001637765
1.4b,2,3,18,pca,35.0
1.4b,2,3,18,pr,70.081079949031
1.4b,2,3,18,2nn,12.034819670707828
1.4b,2,3,19,mle,16.077105978081118
1.4b,2,3,19,pca,36.0
1.4b,2,3,19,pr,70.93548559656804
1.4b,2,3,19,2nn,11.790256700227653
