model_size,checkpoint_step,n_words_correlated,layer_num,method,id
2.8b,0,1,14,pca,222.0
2.8b,0,1,14,pr,184.98109546575725
2.8b,0,1,14,2nn,32.294955743439154
2.8b,0,1,15,mle,31.41435919416832
2.8b,0,1,15,pca,221.0
2.8b,0,1,15,pr,183.7432950591566
2.8b,0,1,15,2nn,31.96888727439857
2.8b,0,1,16,mle,31.069468885827845
2.8b,0,1,16,pca,222.0
2.8b,0,1,16,pr,182.6742325733695
2.8b,0,1,16,2nn,31.728074629888223
2.8b,0,1,17,mle,30.828620631355555
2.8b,0,1,17,pca,223.0
2.8b,0,1,17,pr,181.47353327894288
2.8b,0,1,17,2nn,31.652372224111335
2.8b,0,1,18,mle,30.575842789518163
2.8b,0,1,18,pca,222.0
2.8b,0,1,18,pr,180.4978402728338
2.8b,0,1,18,2nn,31.493830929606183
2.8b,0,1,19,mle,30.32098138324123
2.8b,0,1,19,pca,221.0
2.8b,0,1,19,pr,179.07557948510708
2.8b,0,1,19,2nn,31.298337854678373
2.8b,0,1,20,mle,30.106223688720586
2.8b,0,1,20,pca,222.0
2.8b,0,1,20,pr,177.79433463369122
2.8b,0,1,20,2nn,31.122609089391243
2.8b,0,1,21,mle,29.835990640355227
2.8b,0,1,21,pca,221.0
2.8b,0,1,21,pr,176.3992376287183
2.8b,0,1,21,2nn,30.948037333416185
2.8b,0,1,22,mle,29.674088825513294
2.8b,0,1,22,pca,221.0
2.8b,0,1,22,pr,175.40095976091519
2.8b,0,1,22,2nn,30.854340985333355
2.8b,0,1,23,mle,29.52756215856209
2.8b,0,1,23,pca,219.0
2.8b,0,1,23,pr,174.4584908716095
2.8b,0,1,23,2nn,30.729053523745993
2.8b,0,1,24,mle,29.399813144384606
2.8b,0,1,24,pca,221.0
2.8b,0,1,24,pr,173.72659715153134
2.8b,0,1,24,2nn,30.54251812525625
2.8b,0,1,25,mle,29.1999779573197
2.8b,0,1,25,pca,218.0
2.8b,0,1,25,pr,172.7014415946675
2.8b,0,1,25,2nn,30.41185469313543
2.8b,0,1,26,mle,29.064629320298362
2.8b,0,1,26,pca,218.0
2.8b,0,1,26,pr,171.57296378654468
2.8b,0,1,26,2nn,30.20949310927556
2.8b,0,1,27,mle,28.90898781998247
2.8b,0,1,27,pca,219.0
2.8b,0,1,27,pr,170.3572249685636
2.8b,0,1,27,2nn,30.105624649335475
2.8b,0,1,28,mle,28.770747816887393
2.8b,0,1,28,pca,218.0
2.8b,0,1,28,pr,169.49087106565318
2.8b,0,1,28,2nn,30.00935700559895
2.8b,0,1,29,mle,28.62052898767601
2.8b,0,1,29,pca,218.0
2.8b,0,1,29,pr,168.73155874791894
2.8b,0,1,29,2nn,29.855123059509815
2.8b,0,1,30,mle,28.53246147064006
2.8b,0,1,30,pca,217.0
2.8b,0,1,30,pr,167.8657528728704
2.8b,0,1,30,2nn,29.765855109065576
2.8b,0,1,31,mle,28.450106381307087
2.8b,0,1,31,pca,213.0
2.8b,0,1,31,pr,166.99715898508518
2.8b,0,1,31,2nn,29.67276236448766
2.8b,0,2,0,mle,29.024901883855247
2.8b,0,2,0,pca,188.0
2.8b,0,2,0,pr,146.0321651283426
2.8b,0,2,0,2nn,25.192750754448756
2.8b,0,2,1,mle,28.026239940869168
2.8b,0,2,1,pca,197.0
2.8b,0,2,1,pr,160.02973258660157
2.8b,0,2,1,2nn,24.965630674760277
2.8b,0,2,2,mle,24.663256190381585
2.8b,0,2,2,pca,200.0
2.8b,0,2,2,pr,159.5072482782735
2.8b,0,2,2,2nn,23.96902038001917
2.8b,0,2,3,mle,22.451012487144382
2.8b,0,2,3,pca,197.0
2.8b,0,2,3,pr,155.90652224753347
2.8b,0,2,3,2nn,23.09184262409837
2.8b,0,2,4,mle,21.165107727097197
2.8b,0,2,4,pca,197.0
2.8b,0,2,4,pr,152.60886194555027
2.8b,0,2,4,2nn,22.736830282878223
2.8b,0,2,5,mle,20.421984813762542
2.8b,0,2,5,pca,196.0
2.8b,0,2,5,pr,148.84596881405494
2.8b,0,2,5,2nn,22.447379717445347
2.8b,0,2,6,mle,19.906856138724926
2.8b,0,2,6,pca,193.0
2.8b,0,2,6,pr,145.81383842572382
2.8b,0,2,6,2nn,22.211536592279153
2.8b,0,2,7,mle,19.55571105460585
2.8b,0,2,7,pca,192.0
2.8b,0,2,7,pr,143.1667531413811
2.8b,0,2,7,2nn,22.03707822331869
2.8b,0,2,8,mle,19.260129702404083
2.8b,0,2,8,pca,188.0
2.8b,0,2,8,pr,140.4588980267993
2.8b,0,2,8,2nn,21.955261731226717
2.8b,0,2,9,mle,19.009217973616945
2.8b,0,2,9,pca,189.0
2.8b,0,2,9,pr,138.78852721935402
2.8b,0,2,9,2nn,21.768479978073273
2.8b,0,2,10,mle,18.77954113340359
2.8b,0,2,10,pca,186.0
2.8b,0,2,10,pr,136.82118065894917
2.8b,0,2,10,2nn,21.649688732272818
2.8b,0,2,11,mle,18.642371840309888
2.8b,0,2,11,pca,186.0
2.8b,0,2,11,pr,135.46185320755308
2.8b,0,2,11,2nn,21.587383475736505
2.8b,0,2,12,mle,18.506339473568293
2.8b,0,2,12,pca,184.0
2.8b,0,2,12,pr,134.23077600919984
2.8b,0,2,12,2nn,21.47549787787822
2.8b,0,2,13,mle,18.333019968138526
2.8b,0,2,13,pca,181.0
2.8b,0,2,13,pr,132.50774766281629
2.8b,0,2,13,2nn,21.324450222161982
2.8b,0,2,14,mle,18.26046573157821
2.8b,0,2,14,pca,181.0
2.8b,0,2,14,pr,131.1036758442623
2.8b,0,2,14,2nn,21.26074914092564
2.8b,0,2,15,mle,18.13447094707888
2.8b,0,2,15,pca,179.0
2.8b,0,2,15,pr,130.13404293331234
2.8b,0,2,15,2nn,21.137218430400072
2.8b,0,2,16,mle,18.060549396995047
2.8b,0,2,16,pca,179.0
2.8b,0,2,16,pr,129.00995350070986
2.8b,0,2,16,2nn,21.03721190115009
2.8b,0,2,17,mle,17.94511375722099
2.8b,0,2,17,pca,178.0
2.8b,0,2,17,pr,128.05154661274182
2.8b,0,2,17,2nn,20.94656570547797
2.8b,0,2,18,mle,17.882184186076454
2.8b,0,2,18,pca,176.0
2.8b,0,2,18,pr,127.08017580644744
2.8b,0,2,18,2nn,20.82408514080063
2.8b,0,2,19,mle,17.802930157609573
2.8b,0,2,19,pca,176.0
2.8b,0,2,19,pr,126.10633173574476
2.8b,0,2,19,2nn,20.748153510785727
2.8b,0,2,20,mle,17.739129210155156
2.8b,0,2,20,pca,175.0
2.8b,0,2,20,pr,125.05722062112156
2.8b,0,2,20,2nn,20.681619947482606
2.8b,0,2,21,mle,17.669916729933863
2.8b,0,2,21,pca,174.0
2.8b,0,2,21,pr,124.0391416537225
2.8b,0,2,21,2nn,20.568286368419137
2.8b,0,2,22,mle,17.62105072571243
2.8b,0,2,22,pca,174.0
2.8b,0,2,22,pr,123.46619039544053
2.8b,0,2,22,2nn,20.498424613431965
2.8b,0,2,23,mle,17.578119273082624
2.8b,0,2,23,pca,172.0
2.8b,0,2,23,pr,122.80756982230253
2.8b,0,2,23,2nn,20.456377581003927
2.8b,0,2,24,mle,17.508536535150256
2.8b,0,2,24,pca,172.0
2.8b,0,2,24,pr,122.37249002165983
2.8b,0,2,24,2nn,20.372111498521992
2.8b,0,2,25,mle,17.476912178987394
2.8b,0,2,25,pca,170.0
2.8b,0,2,25,pr,121.45093862937266
2.8b,0,2,25,2nn,20.354679003248336
2.8b,0,2,26,mle,17.432753162913667
2.8b,0,2,26,pca,168.0
2.8b,0,2,26,pr,120.67908813575633
2.8b,0,2,26,2nn,20.290181447102423
2.8b,0,2,27,mle,17.392725350345447
2.8b,0,2,27,pca,167.0
2.8b,0,2,27,pr,119.85822988382981
2.8b,0,2,27,2nn,20.195133796935185
2.8b,0,2,28,mle,17.361961878449836
2.8b,0,2,28,pca,165.0
2.8b,0,2,28,pr,119.1839260858483
2.8b,0,2,28,2nn,20.124627008292574
2.8b,0,2,29,mle,17.334641857229517
2.8b,0,2,29,pca,165.0
2.8b,0,2,29,pr,118.6350865960532
2.8b,0,2,29,2nn,20.16577579705261
2.8b,0,2,30,mle,17.29735622305102
2.8b,0,2,30,pca,163.0
2.8b,0,2,30,pr,118.00194846780502
2.8b,0,2,30,2nn,20.12454477229942
2.8b,0,2,31,mle,17.284319858416985
2.8b,0,2,31,pca,164.0
2.8b,0,2,31,pr,117.46452512334534
2.8b,0,2,31,2nn,20.101129175404857
2.8b,0,3,0,mle,18.251144307467598
2.8b,0,3,0,pca,164.0
2.8b,0,3,0,pr,122.68941800194995
2.8b,0,3,0,2nn,14.810869400796447
2.8b,0,3,1,mle,15.402765971424587
2.8b,0,3,1,pca,173.0
2.8b,0,3,1,pr,130.56639997117784
2.8b,0,3,1,2nn,15.595265669606643
2.8b,0,3,2,mle,13.768002367706286
2.8b,0,3,2,pca,176.0
2.8b,0,3,2,pr,128.17987478174228
2.8b,0,3,2,2nn,16.193050510298043
2.8b,0,3,3,mle,13.132073045329298
2.8b,0,3,3,pca,173.0
2.8b,0,3,3,pr,124.27690729177633
2.8b,0,3,3,2nn,16.41436033291324
2.8b,0,3,4,mle,12.949192904450241
2.8b,0,3,4,pca,174.0
2.8b,0,3,4,pr,120.77013353617134
2.8b,0,3,4,2nn,16.428364961429345
2.8b,0,3,5,mle,12.841903826215285
2.8b,0,3,5,pca,172.0
2.8b,0,3,5,pr,117.38685674010087
2.8b,0,3,5,2nn,16.46620898491252
2.8b,0,3,6,mle,12.75989099937441
2.8b,0,3,6,pca,169.0
2.8b,0,3,6,pr,114.69294656455915
2.8b,0,3,6,2nn,16.44538872435687
2.8b,0,3,7,mle,12.750466200397854
2.8b,0,3,7,pca,165.0
2.8b,0,3,7,pr,112.47944861322249
2.8b,0,3,7,2nn,16.45791738113268
2.8b,0,3,8,mle,12.728605622308306
2.8b,0,3,8,pca,161.0
2.8b,0,3,8,pr,110.5020703591199
2.8b,0,3,8,2nn,16.423824590811197
2.8b,0,3,9,mle,12.683309802480814
2.8b,0,3,9,pca,161.0
2.8b,0,3,9,pr,109.21403333572512
2.8b,0,3,9,2nn,16.36246597866332
2.8b,0,3,10,mle,12.67212825564626
2.8b,0,3,10,pca,158.0
2.8b,0,3,10,pr,107.4651395750905
2.8b,0,3,10,2nn,16.319199462841432
2.8b,0,3,11,mle,12.658775935916799
2.8b,0,3,11,pca,157.0
2.8b,0,3,11,pr,106.20748049525959
2.8b,0,3,11,2nn,16.368588066353
2.8b,0,3,12,mle,12.639617303154914
2.8b,0,3,12,pca,156.0
2.8b,0,3,12,pr,105.36547010895207
2.8b,0,3,12,2nn,16.276354873714045
2.8b,0,3,13,mle,12.629906049388783
2.8b,0,3,13,pca,154.0
2.8b,0,3,13,pr,104.11995264071186
2.8b,0,3,13,2nn,16.26226893533644
2.8b,0,3,14,mle,12.619097397527456
2.8b,0,3,14,pca,152.0
2.8b,0,3,14,pr,102.95351569517307
2.8b,0,3,14,2nn,16.212415813542716
2.8b,0,3,15,mle,12.61886145977805
2.8b,0,3,15,pca,151.0
2.8b,0,3,15,pr,102.02946072781337
2.8b,0,3,15,2nn,16.19757385999363
2.8b,0,3,16,mle,12.60030783092339
2.8b,0,3,16,pca,150.0
2.8b,0,3,16,pr,101.07520338569309
2.8b,0,3,16,2nn,16.189256109543333
2.8b,0,3,17,mle,12.584526681244748
2.8b,0,3,17,pca,147.0
2.8b,0,3,17,pr,100.22328510549706
2.8b,0,3,17,2nn,16.118348297620233
2.8b,0,3,18,mle,12.588341541252614
2.8b,0,3,18,pca,146.0
2.8b,0,3,18,pr,99.40423569687901
2.8b,0,3,18,2nn,16.101145832013835
2.8b,0,3,19,mle,12.571056224224835
2.8b,0,3,19,pca,145.0
2.8b,0,3,19,pr,98.62927635895578
2.8b,0,3,19,2nn,16.045678584644875
2.8b,0,3,20,mle,12.574589728864616
2.8b,0,3,20,pca,143.0
2.8b,0,3,20,pr,97.88686810274922
2.8b,0,3,20,2nn,16.04626645874022
2.8b,0,3,21,mle,12.570001791594079
2.8b,0,3,21,pca,141.0
2.8b,0,3,21,pr,97.09235174057301
2.8b,0,3,21,2nn,16.00501469624221
2.8b,0,3,22,mle,12.564850908279992
2.8b,0,3,22,pca,141.0
2.8b,0,3,22,pr,96.69826319683433
2.8b,0,3,22,2nn,16.024107719434003
2.8b,0,3,23,mle,12.55664931736634
2.8b,0,3,23,pca,140.0
2.8b,0,3,23,pr,96.31408075663873
2.8b,0,3,23,2nn,16.02236513676877
2.8b,0,3,24,mle,12.557204921923976
2.8b,0,3,24,pca,140.0
2.8b,0,3,24,pr,95.95323834350435
2.8b,0,3,24,2nn,15.98873715112931
2.8b,0,3,25,mle,12.546980409208428
2.8b,0,3,25,pca,139.0
2.8b,0,3,25,pr,95.38666369335725
2.8b,0,3,25,2nn,15.985202866431221
2.8b,0,3,26,mle,12.545670281595388
2.8b,0,3,26,pca,139.0
2.8b,0,3,26,pr,94.78274983600258
2.8b,0,3,26,2nn,15.954804694242991
2.8b,0,3,27,mle,12.547126648511696
2.8b,0,3,27,pca,137.0
2.8b,0,3,27,pr,94.24875885362823
2.8b,0,3,27,2nn,15.926397518831031
2.8b,0,3,28,mle,12.535737711295399
2.8b,0,3,28,pca,138.0
2.8b,0,3,28,pr,93.80070936579293
2.8b,0,3,28,2nn,15.910126557223032
2.8b,0,3,29,mle,12.539516111505401
2.8b,0,3,29,pca,136.0
2.8b,0,3,29,pr,93.24817068643425
2.8b,0,3,29,2nn,15.896845375071994
2.8b,0,3,30,mle,12.538257558666286
2.8b,0,3,30,pca,135.0
2.8b,0,3,30,pr,92.6089550774075
2.8b,0,3,30,2nn,15.884811724691305
2.8b,0,3,31,mle,12.543371856056465
2.8b,0,3,31,pca,134.0
2.8b,0,3,31,pr,92.18812058691809
2.8b,0,3,31,2nn,15.863513396729681
2.8b,0,4,0,mle,9.91698130546862
2.8b,0,4,0,pca,129.0
2.8b,0,4,0,pr,98.19786173376187
2.8b,0,4,0,2nn,16.493730628945308
2.8b,0,4,1,mle,9.345672228705851
2.8b,0,4,1,pca,142.0
2.8b,0,4,1,pr,104.75953568293241
2.8b,0,4,1,2nn,19.79247596679459
2.8b,0,4,2,mle,9.379464060792607
2.8b,0,4,2,pca,145.0
2.8b,0,4,2,pr,103.4752236614667
2.8b,0,4,2,2nn,18.059290609849672
2.8b,0,4,3,mle,9.447986933582046
2.8b,0,4,3,pca,146.0
2.8b,0,4,3,pr,101.05409074089225
2.8b,0,4,3,2nn,17.515603096473807
2.8b,0,4,4,mle,9.461342602902908
2.8b,0,4,4,pca,147.0
2.8b,0,4,4,pr,98.7613083589833
2.8b,0,4,4,2nn,17.1708807072424
2.8b,0,4,5,mle,9.476738252063909
2.8b,0,4,5,pca,145.0
2.8b,0,4,5,pr,96.50545974719772
2.8b,0,4,5,2nn,16.890653529591372
2.8b,0,4,6,mle,9.509610157211679
2.8b,0,4,6,pca,144.0
2.8b,0,4,6,pr,94.47221175394984
2.8b,0,4,6,2nn,16.637689024350774
2.8b,0,4,7,mle,9.525181158702305
2.8b,0,4,7,pca,142.0
2.8b,0,4,7,pr,93.02521311104928
2.8b,0,4,7,2nn,16.33414203063709
2.8b,0,4,8,mle,9.534503958672955
2.8b,0,4,8,pca,140.0
2.8b,0,4,8,pr,91.67778280115594
2.8b,0,4,8,2nn,16.135919427317315
2.8b,0,4,9,mle,9.52853892773402
2.8b,0,4,9,pca,138.0
2.8b,0,4,9,pr,90.58676367481056
2.8b,0,4,9,2nn,15.898975717328963
2.8b,0,4,10,mle,9.545187821237292
2.8b,0,4,10,pca,135.0
2.8b,0,4,10,pr,89.50061556666067
2.8b,0,4,10,2nn,15.809637210333248
2.8b,0,4,11,mle,9.535884416515144
2.8b,0,4,11,pca,135.0
2.8b,0,4,11,pr,88.61196706141075
2.8b,0,4,11,2nn,15.63492228865463
2.8b,0,4,12,mle,9.519527412245584
2.8b,0,4,12,pca,134.0
2.8b,0,4,12,pr,88.10888532675267
2.8b,0,4,12,2nn,15.551529895230269
2.8b,0,4,13,mle,9.530326123686592
2.8b,0,4,13,pca,132.0
2.8b,0,4,13,pr,87.21845387266693
2.8b,0,4,13,2nn,15.455605446743133
2.8b,0,4,14,mle,9.541251023034352
2.8b,0,4,14,pca,130.0
2.8b,0,4,14,pr,86.25727075099248
2.8b,0,4,14,2nn,15.381043329483443
2.8b,0,4,15,mle,9.540526851615315
2.8b,0,4,15,pca,130.0
2.8b,0,4,15,pr,85.68910447871299
2.8b,0,4,15,2nn,15.238504103393694
2.8b,0,4,16,mle,9.5361178801277
2.8b,0,4,16,pca,128.0
2.8b,0,4,16,pr,84.93667409217379
2.8b,0,4,16,2nn,15.119069993892191
2.8b,0,4,17,mle,9.534006886991607
2.8b,0,4,17,pca,127.0
2.8b,0,4,17,pr,84.39002500035103
2.8b,0,4,17,2nn,15.056089499143132
2.8b,0,4,18,mle,9.54053640766227
2.8b,0,4,18,pca,124.0
2.8b,0,4,18,pr,83.74740325855625
2.8b,0,4,18,2nn,14.962683885443479
2.8b,0,4,19,mle,9.538776701995847
2.8b,0,4,19,pca,124.0
2.8b,0,4,19,pr,83.20948295363847
2.8b,0,4,19,2nn,14.931470472605506
2.8b,0,4,20,mle,9.541219808043776
2.8b,0,4,20,pca,123.0
2.8b,0,4,20,pr,82.63411274813201
2.8b,0,4,20,2nn,14.858503994879253
2.8b,0,4,21,mle,9.550121903160495
2.8b,0,4,21,pca,122.0
2.8b,0,4,21,pr,82.09084631782137
2.8b,0,4,21,2nn,14.810128010657909
2.8b,0,4,22,mle,9.54928590897825
2.8b,0,4,22,pca,122.0
2.8b,0,4,22,pr,81.78918112206931
2.8b,0,4,22,2nn,14.749496935263135
2.8b,0,4,23,mle,9.559745695982887
2.8b,0,4,23,pca,121.0
2.8b,0,4,23,pr,81.55554011365523
2.8b,0,4,23,2nn,14.665332719814373
2.8b,0,4,24,mle,9.555683767012834
2.8b,0,4,24,pca,121.0
2.8b,0,4,24,pr,81.36472373889049
2.8b,0,4,24,2nn,14.602136844781219
2.8b,0,4,25,mle,9.564226366630068
2.8b,0,4,25,pca,120.0
2.8b,0,4,25,pr,80.97200908448174
2.8b,0,4,25,2nn,14.473417171464638
2.8b,0,4,26,mle,9.564494548679765
2.8b,0,4,26,pca,119.0
2.8b,0,4,26,pr,80.57717970297124
2.8b,0,4,26,2nn,14.461970650200298
2.8b,0,4,27,mle,9.571086169371588
2.8b,0,4,27,pca,120.0
2.8b,0,4,27,pr,80.19232498772661
2.8b,0,4,27,2nn,14.423483803426295
2.8b,0,4,28,mle,9.572009094287036
2.8b,0,4,28,pca,117.0
2.8b,0,4,28,pr,79.91257797053117
2.8b,0,4,28,2nn,14.38403082410487
2.8b,0,4,29,mle,9.571554192667202
2.8b,0,4,29,pca,117.0
2.8b,0,4,29,pr,79.53167364370377
2.8b,0,4,29,2nn,14.360758944090517
2.8b,0,4,30,mle,9.57166655382701
2.8b,0,4,30,pca,116.0
2.8b,0,4,30,pr,79.12495384359087
2.8b,0,4,30,2nn,14.364165015762541
2.8b,0,4,31,mle,9.574142203278475
2.8b,0,4,31,pca,116.0
2.8b,0,4,31,pr,78.84266262476247
2.8b,0,4,31,2nn,14.31189150173648
2.8b,2,1,0,mle,44.80203137396234
2.8b,2,1,0,pca,218.0
2.8b,2,1,0,pr,192.9196911798417
2.8b,2,1,0,2nn,44.4343165556207
2.8b,2,1,1,mle,46.849179849845186
2.8b,2,1,1,pca,238.0
2.8b,2,1,1,pr,218.42537419301954
2.8b,2,1,1,2nn,45.64019295050285
2.8b,2,1,2,mle,44.70119542787093
2.8b,2,1,2,pca,244.0
2.8b,2,1,2,pr,221.37228983465587
2.8b,2,1,2,2nn,43.23154584255553
2.8b,2,1,3,mle,42.15834410020713
2.8b,2,1,3,pca,242.0
2.8b,2,1,3,pr,218.24940520649358
2.8b,2,1,3,2nn,40.71893018541063
2.8b,2,1,4,mle,40.025558164440696
2.8b,2,1,4,pca,241.0
2.8b,2,1,4,pr,214.52252870729046
2.8b,2,1,4,2nn,38.51711060633887
2.8b,2,1,5,mle,38.335118557787624
2.8b,2,1,5,pca,237.0
2.8b,2,1,5,pr,209.60955713979246
2.8b,2,1,5,2nn,36.91784097660129
2.8b,2,1,6,mle,36.89321450338062
2.8b,2,1,6,pca,235.0
2.8b,2,1,6,pr,205.3082102281867
2.8b,2,1,6,2nn,35.656909293696536
2.8b,2,1,7,mle,35.835258218552966
2.8b,2,1,7,pca,230.0
2.8b,2,1,7,pr,201.5415480338075
2.8b,2,1,7,2nn,34.83781281725426
2.8b,2,1,8,mle,34.9397872863289
2.8b,2,1,8,pca,228.0
2.8b,2,1,8,pr,197.7651797512373
2.8b,2,1,8,2nn,34.24335980153864
2.8b,2,1,9,mle,34.34552648888261
2.8b,2,1,9,pca,229.0
2.8b,2,1,9,pr,195.33004466342328
2.8b,2,1,9,2nn,34.03438259704275
2.8b,2,1,10,mle,33.6923908017853
2.8b,2,1,10,pca,227.0
2.8b,2,1,10,pr,192.6385115771707
2.8b,2,1,10,2nn,33.74140540142153
2.8b,2,1,11,mle,33.16288231109812
2.8b,2,1,11,pca,228.0
2.8b,2,1,11,pr,190.8318218520444
2.8b,2,1,11,2nn,33.4506440613497
2.8b,2,1,12,mle,32.720656727847164
2.8b,2,1,12,pca,227.0
2.8b,2,1,12,pr,189.34639051586402
2.8b,2,1,12,2nn,33.07778910075538
2.8b,2,1,13,mle,32.26104755223864
2.8b,2,1,13,pca,222.0
2.8b,2,1,13,pr,186.73716349448102
2.8b,2,1,13,2nn,32.52352083833987
2.8b,2,1,14,mle,31.796065895560478
2.8b,2,1,14,pca,222.0
2.8b,2,1,14,pr,184.9699404263837
2.8b,2,1,14,2nn,32.26657991350978
2.8b,2,1,15,mle,31.416272424889506
2.8b,2,1,15,pca,222.0
2.8b,2,1,15,pr,183.74702687743613
2.8b,2,1,15,2nn,31.949414647101484
2.8b,2,1,16,mle,31.096138655435254
2.8b,2,1,16,pca,221.0
2.8b,2,1,16,pr,182.67792639421253
2.8b,2,1,16,2nn,31.730674700522822
2.8b,2,1,17,mle,30.840785263160225
2.8b,2,1,17,pca,222.0
2.8b,2,1,17,pr,181.47901631852676
2.8b,2,1,17,2nn,31.669977127313924
2.8b,2,1,18,mle,30.589179198663903
2.8b,2,1,18,pca,222.0
2.8b,2,1,18,pr,180.52089646584145
2.8b,2,1,18,2nn,31.52115027712743
2.8b,2,1,19,mle,30.333686605253174
2.8b,2,1,19,pca,221.0
2.8b,2,1,19,pr,179.10619372295236
2.8b,2,1,19,2nn,31.34041524054418
2.8b,2,1,20,mle,30.099336075857007
2.8b,2,1,20,pca,222.0
2.8b,2,1,20,pr,177.82176014899386
2.8b,2,1,20,2nn,31.140892880762685
2.8b,2,1,21,mle,29.829614681732505
2.8b,2,1,21,pca,222.0
2.8b,2,1,21,pr,176.42688224130626
2.8b,2,1,21,2nn,30.943226462901297
2.8b,2,1,22,mle,29.665929400776072
2.8b,2,1,22,pca,221.0
2.8b,2,1,22,pr,175.42764822980845
2.8b,2,1,22,2nn,30.828658936928935
2.8b,2,1,23,mle,29.51950853171855
2.8b,2,1,23,pca,220.0
2.8b,2,1,23,pr,174.4794004196835
2.8b,2,1,23,2nn,30.711784882398273
2.8b,2,1,24,mle,29.3882746998967
2.8b,2,1,24,pca,220.0
2.8b,2,1,24,pr,173.74900407469266
2.8b,2,1,24,2nn,30.551251437547634
2.8b,2,1,25,mle,29.217436696209717
2.8b,2,1,25,pca,218.0
2.8b,2,1,25,pr,172.7302336731807
2.8b,2,1,25,2nn,30.410134547429543
2.8b,2,1,26,mle,29.07355531760741
2.8b,2,1,26,pca,218.0
2.8b,2,1,26,pr,171.60426135137587
2.8b,2,1,26,2nn,30.224231482484115
2.8b,2,1,27,mle,28.924064288465487
2.8b,2,1,27,pca,219.0
2.8b,2,1,27,pr,170.3972490252778
2.8b,2,1,27,2nn,30.168120509012393
2.8b,2,1,28,mle,28.800506347927197
2.8b,2,1,28,pca,218.0
2.8b,2,1,28,pr,169.5305495472421
2.8b,2,1,28,2nn,30.029673257896487
2.8b,2,1,29,mle,28.655230387675704
2.8b,2,1,29,pca,217.0
2.8b,2,1,29,pr,168.77202710518532
2.8b,2,1,29,2nn,29.869439993920558
2.8b,2,1,30,mle,28.54351328066056
2.8b,2,1,30,pca,216.0
2.8b,2,1,30,pr,167.89279616071082
2.8b,2,1,30,2nn,29.74678368014408
2.8b,2,1,31,mle,28.452730866674795
2.8b,2,1,31,pca,213.0
2.8b,2,1,31,pr,167.02833564011482
2.8b,2,1,31,2nn,29.686067099792293
2.8b,2,2,0,mle,29.02654268450814
2.8b,2,2,0,pca,188.0
2.8b,2,2,0,pr,146.0383255310887
2.8b,2,2,0,2nn,25.19681332554809
2.8b,2,2,1,mle,28.040273602835583
2.8b,2,2,1,pca,197.0
2.8b,2,2,1,pr,160.03547841864116
2.8b,2,2,1,2nn,24.950547300372925
2.8b,2,2,2,mle,24.689492418943804
2.8b,2,2,2,pca,200.0
2.8b,2,2,2,pr,159.51373890190695
2.8b,2,2,2,2nn,23.981957606439675
2.8b,2,2,3,mle,22.454278627108167
2.8b,2,2,3,pca,197.0
2.8b,2,2,3,pr,155.91099687086617
2.8b,2,2,3,2nn,23.102318620484308
